object id,Region,CCG,Site name,Address ,Postcode ,longitude,latitude,certain or not,coordinate system,error
766,South East,NHS East Hampshire and Farnham CCG,Farnham Centre for Health,"Hale Road, Farnham",GU9 9QS,-0.7839627,51.2238975,GEOMETRIC_CENTER,wgs84,
767,South East,NHS East Sussex CCG,Beacon Shopping Centre,Eastbourne,BN21 3NW,0.290472,50.768035,APPROXIMATE,wgs84,
768,South East,NHS East Sussex CCG,Etchingham Village Hall,"Parsonage Croft, Etchingham",TN19 7BY,0.429686,51.0074047,GEOMETRIC_CENTER,wgs84,
769,South East,NHS East Sussex CCG,Princess Park Health Centre,"Wartling Road, Eastbourne",BN22 7PG,0.3065817,50.7819641,GEOMETRIC_CENTER,wgs84,
770,South East,NHS East Sussex CCG,River Lodge Surgery,"Malling Street, Lewes",BN7 2RD,0.0202391,50.8763186,GEOMETRIC_CENTER,wgs84,
771,South East,NHS East Sussex CCG,Saxonbury House Medical Group ,"Saxonbury House, Croft Road, Crowborough",TN6 1DL,0.1616812,51.0562796,ROOFTOP,wgs84,
772,South East,NHS East Sussex CCG,Sidley Surgery,"44 Turkey Road, Bexhill-On-Sea",TN39 5HE,0.4661061,50.8574268,ROOFTOP,wgs84,
773,South East,NHS East Sussex CCG,Sovereign Centre,"Royal Parade, Eastbourne",BN22 7LQ,0.3037489,50.7772326,GEOMETRIC_CENTER,wgs84,
774,South East,NHS East Sussex CCG,Sussex Community NHS Foundation Trust - Pharmacy Dispensary,"Pharmacy Dispensary, Crawley Hospital, Pharmacy Department, West Green Drive, Crawley ",RH11 7DH,-0.1971046,51.1164641,GEOMETRIC_CENTER,wgs84,
775,South East,NHS East Sussex CCG,"The Kings Church, Hastings ","The Hastings Centre, The Ridge",TN34 2SA,0.5700093,50.8869344,ROOFTOP,wgs84,
776,South East,NHS East Sussex CCG,The Meads Medical Centre,Bell Farm Road,TN22 1BA,-80.7962834,35.7845407,GEOMETRIC_CENTER,wgs84,
777,South East,NHS Fareham and Gosport CCG,Brook Lane Surgery,"233A Brook Ln, Sarisbury Green, Southampton",SO31 7DQ,-1.2736202,50.8715262,ROOFTOP,wgs84,
778,South East,NHS Fareham and Gosport CCG,Brune Medical Centre ,"10 Rowner Rd, Gosport",PO13 0EW,-1.1599432,50.8126159,ROOFTOP,wgs84,
779,South East,NHS Fareham and Gosport CCG,Fareham Community Hospital,"Brook Lane, Sarisbury Green, Fareham",SO31 7DQ,-1.2870068,50.863899,GEOMETRIC_CENTER,wgs84,
780,South East,NHS Fareham and Gosport CCG,Portchester Community Centre,"Westlands Grove, Porchester, Fareham ",PO16 9AD,-1.1341255,50.8445608,GEOMETRIC_CENTER,wgs84,
781,South East,NHS Fareham and Gosport CCG,Solent View Medical Practice,"Manor Way, Lee-on-the-Solent",PO13 9JG,-1.2000947,50.8058722,GEOMETRIC_CENTER,wgs84,
782,South East,NHS Fareham and Gosport CCG,Waterlooville Health Centre,"Dryden Close, Waterlooville",PO7 6AJ,-1.033561,50.8917358,GEOMETRIC_CENTER,wgs84,
783,South East,NHS Isle of Wight CCG,"Newport Medical Practice, Carisbrooke","Newport Medical Practice, 22 Carisbrooke High Street, Newport",PO30 1NR,-1.3121401,50.6915829,ROOFTOP,wgs84,
784,South East,NHS Isle of Wight CCG,The Bay Medical Practice,"1 Carter Rd, Shanklin",PO37 7HR,-1.179143,50.6318695,ROOFTOP,wgs84,
785,South East,NHS Isle of Wight CCG,West Wight Sport and Social Centre,"Moa Pl, Freshwater",PO40 9XH,-1.5244723,50.681103,ROOFTOP,wgs84,
786,South East,NHS Isle of Wight CCG,Westridge Centre,"Brading Rd, Ryde ",PO33 1QS,-1.1459009,50.7124217,GEOMETRIC_CENTER,wgs84,
787,South East,NHS Kent and Medway CCG,Avicenna Medical Centre,"7 Little Market Row, Leybourne",ME19 5PU,0.4250874,51.3015731,ROOFTOP,wgs84,
788,South East,NHS Kent and Medway CCG,Blackthorn Medical Centre,"St Andrews Road, Maidstone",ME16 9AN,0.4882241,51.2680907,GEOMETRIC_CENTER,wgs84,
789,South East,NHS Kent and Medway CCG,Bower Mount Medical Centre,"1 Bower Mount Rd, Maidstone",ME16 8AX,0.5096134,51.2747376,ROOFTOP,wgs84,
790,South East,NHS Kent and Medway CCG,Bridge Health Centre,"Patrixbourne Rd, Canterbury",CT4 5BL,1.1330203,51.2486267,GEOMETRIC_CENTER,wgs84,
791,South East,NHS Kent and Medway CCG,Charing Surgery,"1 Surgery Close, Charing, Ashford",TN27 0HZ,0.7911279,51.20951,ROOFTOP,wgs84,
792,South East,NHS Kent and Medway CCG,Dartford Football Club,"Grass Banks, Dartford",DA1 1RT,0.2288749,51.436561,GEOMETRIC_CENTER,wgs84,
793,South East,NHS Kent and Medway CCG,Dover Health Centre                                  ,"Maison Dieu Rd, Dover",CT16 1RH,1.3126521,51.1288631,GEOMETRIC_CENTER,wgs84,
794,South East,NHS Kent and Medway CCG,Estuary View Medical Centre,"25 Boorman Way, Whitstable",CT5 3SE,1.0130133,51.3409974,ROOFTOP,wgs84,
795,South East,NHS Kent and Medway CCG,Faversham Health Centre,"Bank Street, Faversham",ME13 8QR,0.8897333,51.3146082,GEOMETRIC_CENTER,wgs84,
796,South East,NHS Kent and Medway CCG,Folkestone Civic Centre,"Civic Centre, Castlehill Avenue, Folkestone",CT20 2QY,1.1703048,51.0795898,ROOFTOP,wgs84,
797,South East,NHS Kent and Medway CCG,Greensands Branch Surgery (Loose),"1 Boughton Lane, Loose, Maidstone",ME15 9QN,0.5380893,51.2404112,ROOFTOP,wgs84,
798,South East,NHS Kent and Medway CCG,Headcorn Surgery ,"Grigg Lane, Headcorn, Kent ",TN27 9AA,0.6508297,51.1743166,GEOMETRIC_CENTER,wgs84,
799,South East,NHS Kent and Medway CCG,Heather House Day Centre,"Ave of Remembrance, Sittingbourne ",ME10 4NN,0.7354584,51.3372507,GEOMETRIC_CENTER,wgs84,
800,South East,NHS Kent and Medway CCG,Len Valley Branch Surgery (Glebe),"Church Road, Harrietsham, Maidstone",ME17 1AP,0.6803955,51.2430779,GEOMETRIC_CENTER,wgs84,
801,South East,NHS Kent and Medway CCG,Long Catlis Road Surgery,"Parkwood, Rainham, Gillingham, Kent",ME8 9PR,0.5957484,51.3480417,GEOMETRIC_CENTER,wgs84,
802,South East,NHS Kent and Medway CCG,Lydd Airport,Romney Marsh,TN29 9QL,0.9590755,50.996993,GEOMETRIC_CENTER,wgs84,
803,South East,NHS Kent and Medway CCG,Meopham Medical Centre,"Wrotham Road, Meopahm",DA13 0AH,0.3578942,51.3646429,GEOMETRIC_CENTER,wgs84,
804,South East,NHS Kent and Medway CCG,Montefiore Centre,"The Montefiore Medical Centre, Dumpton Park Drive, Ramsgate",CT11 8AD,1.4281067,51.3396851,ROOFTOP,wgs84,
805,South East,NHS Kent and Medway CCG,Musgrove Park Medical Centre,"Beaver Rd, Ashford, Kent",TN23 7SP,0.8704863,51.1397657,GEOMETRIC_CENTER,wgs84,
806,South East,NHS Kent and Medway CCG,Oaklands Health Centre,"Stade Street, Hythe",CT21 6BD,1.0831892,51.0682303,GEOMETRIC_CENTER,wgs84,
807,South East,NHS Kent and Medway CCG,Queen Victoria Memorial Hospital ,King Edward Avenue Herne Bay,CT6 6EB,1.1434435,51.3673964,GEOMETRIC_CENTER,wgs84,
808,South East,NHS Kent and Medway CCG,Rochester & Lordswood Healthy Livng Centre ,Delce Road Rochester Kent,ME1 2EL,0.5080596,51.3811509,GEOMETRIC_CENTER,wgs84,
809,South East,NHS Kent and Medway CCG,Saga Call Centre,"Saga Call Centre, Haine Road, Ramsgate",CT12 5ZW,1.3900644,51.3553188,GEOMETRIC_CENTER,wgs84,
810,South East,NHS Kent and Medway CCG,Sheerness Health Centre,"250-262 High St, Sheerness",ME12 1UP,0.7666832,51.4361364,ROOFTOP,wgs84,
811,South East,NHS Kent and Medway CCG,Springhead Health Ltd,"Building B, Fleet Health Campus, Vale Road, Northfleet",DA11 8BZ,0.3409044,51.4359267,GEOMETRIC_CENTER,wgs84,
812,South East,NHS Kent and Medway CCG,St Mary's Medical Centre,"Vicarage Road, Strood",ME2 4DG,0.4975818,51.3979765,GEOMETRIC_CENTER,wgs84,
813,South East,NHS Kent and Medway CCG,"Swanley Town Council, Alexandra Suite","St Mary's Rd, Swanley",BR8 7BU,0.1685263,51.3946637,GEOMETRIC_CENTER,wgs84,
814,South East,NHS Kent and Medway CCG,Swanscombe Health Centre,"Southfleet Road, Swanscombe",DA10 0BF,0.3154877,51.4387664,GEOMETRIC_CENTER,wgs84,
815,South East,NHS Kent and Medway CCG,The Orchard Practice,"Dartford West Health Centre, Tower Road, Dartford",DA1 2HA,0.2072409,51.4458452,GEOMETRIC_CENTER,wgs84,
816,South East,NHS Kent and Medway CCG,Tonbridge Baptist Church,"Darenth Ave, Tonbridge ",TN10 3HZ,0.2759378,51.2103345,GEOMETRIC_CENTER,wgs84,
817,South East,NHS Kent and Medway CCG,Tunbridge Wells Masonic Hall,"St John’s Road, Tunbridge Wells",TN4 9UY,0.2610398,51.1455289,GEOMETRIC_CENTER,wgs84,
818,South East,NHS Kent and Medway CCG,Wainscott Surgery,"Miller Way, Rochester, Kent",ME2 4LP,0.5084549,51.4084755,GEOMETRIC_CENTER,wgs84,
819,South East,NHS Kent and Medway CCG,Woodlands Family Practice,"Woodlands Road, Gillingham",ME7 2BU,0.5676861,51.3839423,GEOMETRIC_CENTER,wgs84,
820,South East,NHS North East Hampshire and Farnham CCG,Monteagle Surgery,"Tesimond Drive, Yateley",GU46 6FE,-0.8481121,51.3381868,GEOMETRIC_CENTER,wgs84,
821,South East,NHS North East Hampshire and Farnham CCG,The Harlington Centre,"236 Fleet Rd, Fleet ",GU51 4BY,-0.8451481,51.2796964,ROOFTOP,wgs84,
822,South East,NHS North Hampshire CCG,Forest Surgery,"60 Forest Rd, Bordon",GU35 0BP,-0.8615948,51.1069119,ROOFTOP,wgs84,
823,South East,NHS North Hampshire CCG,Hampshire Court Hotel,"Centre Drive, Chineham, Basingstoke",RG24 8FY,-1.0566387,51.2829525,GEOMETRIC_CENTER,wgs84,
824,South East,NHS Oxfordshire CCG,Barton Neighbourhood Centre,"Underhill Circus, Headington, Oxford",OX3 9LS,-1.1953962,51.7673306,GEOMETRIC_CENTER,wgs84,
825,South East,NHS Oxfordshire CCG,Carterton Health Centre,"Alverscot Road, Carterton",OX18 3LJ,-1.6006744,51.7569203,GEOMETRIC_CENTER,wgs84,
826,South East,NHS Oxfordshire CCG,Chipping Norton Health Centre,"Russell Way, Chipping Norton",OX7 5FA,-1.5363301,51.9450405,GEOMETRIC_CENTER,wgs84,
827,South East,NHS Oxfordshire CCG,East Oxford Health Centre,"1 Manzil Way, Oxford",OX4 1GE,-1.2325616,51.7472005,ROOFTOP,wgs84,
828,South East,NHS Oxfordshire CCG,"Grimsbury Community CeNotre, ","Burchester Pl, Banbury",OX16 3WT,-1.3207308,52.0672463,GEOMETRIC_CENTER,wgs84,
829,South East,NHS Oxfordshire CCG,Jericho Health Centre,"New Radcliffe House, Walton Street, Oxford",OX2 6NW,-1.2657034,51.7601588,ROOFTOP,wgs84,
830,South East,NHS Oxfordshire CCG,Malthouse Surgery,"The Charter, Abingdon",OX14 3JY,-1.2827352,51.672145,GEOMETRIC_CENTER,wgs84,
831,South East,NHS Oxfordshire CCG,Morland House,"London Rd, Wheatley, Oxford",OX33 1YJ,-1.1248359,51.7452235,GEOMETRIC_CENTER,wgs84,
832,South East,NHS Oxfordshire CCG,RAC Business Park,"Unit 1a and 1b, RAC Business Park, Faringdon",SN7 7BP,-1.584679,51.658477,APPROXIMATE,wgs84,
833,South East,NHS Oxfordshire CCG,South Bar House,"16 Oxford Road, Banbury",OX16 9AD,-1.3405081,52.0569883,RANGE_INTERPOLATED,wgs84,
834,South East,NHS Oxfordshire CCG,The Hart Surgery,"York Road, Henley-on-Thames",RG9 2DR,-0.9080024,51.5388452,GEOMETRIC_CENTER,wgs84,
835,South East,NHS Oxfordshire CCG,The Leys Health Centre,"Dunnock Way, Oxford",OX4 7EX,-1.1976732,51.7171258,GEOMETRIC_CENTER,wgs84,
836,South East,NHS Oxfordshire CCG,Wallingford Community Hospital,"Reading Road, Wallingford",OX10 9DU,-1.128565,51.589391,GEOMETRIC_CENTER,wgs84,
837,South East,NHS Oxfordshire CCG,Windrush Health Centre,"Welch Way, Witney",OX28 6JS,-1.4907018,51.7867714,GEOMETRIC_CENTER,wgs84,
838,South East,NHS Oxfordshire CCG  ,"Building 139, The Command Works, Bicester Heritage","Buckingham Road, Bicester ",OX26 5HA,-1.1495523,51.9082405,GEOMETRIC_CENTER,wgs84,
839,South East,NHS Oxfordshire CCG  ,Cherwell School,"Marston Ferry Rd, Oxford",OX2 7EE,-1.2499679,51.7753962,GEOMETRIC_CENTER,wgs84,
840,South East,NHS Oxfordshire CCG  ,Clifton Hampden Village Hall,"Abingdon Road, Clifton Hampden, Abingdon",OX14 3EJ,-1.2071906,51.6574455,GEOMETRIC_CENTER,wgs84,
841,South East,NHS Oxfordshire CCG  ,Didcot Civic Hall,"Britwell Road, Didcot",OX11 7JN,-1.2484,51.6077094,GEOMETRIC_CENTER,wgs84,
842,South East,NHS Oxfordshire CCG  ,Islip Villiage Hall,"Church Ln, Islip, Kidlington",OX5 2TA,-1.2380346,51.8227399,GEOMETRIC_CENTER,wgs84,
843,South East,NHS Oxfordshire CCG  ,Wantage Health Centre,"Mably Way, Wantage",OX12 9BN,-1.4280654,51.5985644,GEOMETRIC_CENTER,wgs84,
844,South East,NHS Portsmouth CCG,Eastney Health Centre,"Highland Road, Eastney, Southsea",PO4 9HU,-1.0642961,50.7869041,GEOMETRIC_CENTER,wgs84,
845,South East,NHS Portsmouth CCG,Kingston Crescent Surgery,"92 Kingston Crescent, Portsmouth",PO2 8AL,-1.0809519,50.8128581,ROOFTOP,wgs84,
846,South East,NHS Portsmouth CCG ,Cosham Health Centre,"Vectis Way, Cosham",PO6 3AW,-1.0682977,50.8435159,GEOMETRIC_CENTER,wgs84,
847,South East,NHS Portsmouth CCG ,Lake Road Health Centre,"Nutfield Place, Portsmouth",PO1 4JT,-1.0790008,50.8044887,GEOMETRIC_CENTER,wgs84,
848,South East,NHS South Eastern Hampshire CCG,Emsworth Baptist Church,"North St, Emsworth",PO10 7BY,-0.937761,50.8499964,GEOMETRIC_CENTER,wgs84,
849,South East,NHS South Eastern Hampshire CCG,Hayling Island Health Centre,"Elm Grove, Mengham, Hayling Island",PO11 9AP,-0.9771405,50.7905815,GEOMETRIC_CENTER,wgs84,
850,South East,NHS South Eastern Hampshire CCG,Petersfield Festival Hall,"Festival Hall, Heath Rd, Petersfield",GU31 4EA,-0.9323634,51.0039238,ROOFTOP,wgs84,
851,South East,NHS Southampton CCG ,Adelaide Health Centre ,"Western Community Hospital, Southampton",SO16 4XE,-1.4454465,50.9243458,GEOMETRIC_CENTER,wgs84,
852,South East,NHS Southampton CCG ,Chessel Avenue Surgery,"4 Chessel Ave, Southampton",SO19 4AA,-1.3652875,50.9135638,ROOFTOP,wgs84,
853,South East,NHS Southampton CCG ,Ladies Walk Surgery,"90 Thornhill Park Rd, Thornhill, Southampton",SO18 5TS,-1.3336629,50.9145321,ROOFTOP,wgs84,
854,South East,NHS Southampton CCG ,Royal South Hants Hospital,"Brintons Terrace, Southampton",SO14 0YG,-1.3962672,50.9123037,GEOMETRIC_CENTER,wgs84,
855,South East,NHS Southampton CCG ,St Peters Surgery,"49 Rd, Woolston, Southampton",SO19 9RL,-1.3748443,50.8935081,APPROXIMATE,wgs84,
856,South East,NHS Surrey Heartlands CCG,Chertsey Hall,"Heriot Road, Chertsey",KT16 9DR,-0.5035391,51.3902221,GEOMETRIC_CENTER,wgs84,
857,South East,NHS Surrey Heartlands CCG,Cranleigh Village Hall,"Village Way, Cranleigh ",GU6 8AF,-0.4878443,51.1399542,GEOMETRIC_CENTER,wgs84,
858,South East,NHS Surrey Heartlands CCG,Epsom Racecourse,Epsom Downs,KT18 5LQ,-122.842941,49.141038,ROOFTOP,wgs84,
859,South East,NHS Surrey Heartlands CCG,Fitznells Surgery,"2 Chessington Road, Epsom",KT17 1TF,-0.2521612,51.3521035,ROOFTOP,wgs84,
860,South East,NHS Surrey Heartlands CCG,G-Live,"London Road, Guildford",GU1 2AA,-0.56505,51.24064,GEOMETRIC_CENTER,wgs84,
861,South East,NHS Surrey Heartlands CCG,H&M Building,"New Zealand Avenue, Walton Upon Thames",KT12 1GH,-0.4224205,51.3845736,GEOMETRIC_CENTER,wgs84,
862,South East,NHS Surrey Heartlands CCG,Hythe Centre ,"36 Thorpe Rd, Staines",TW18 3HD,-0.5234451,51.4280087,ROOFTOP,wgs84,
863,South East,NHS Surrey Heartlands CCG,McLaren,"Victoria Gate, Chobham Rd, Woking",GU21 6JD,-0.5573301,51.3214899,ROOFTOP,wgs84,
864,South East,NHS Surrey Heartlands CCG,St Christopher's Church,St Christopher's Green,GU27 1DD,-77.5199379,37.5796401,ROOFTOP,wgs84,
865,South East,NHS Surrey Heartlands CCG,Westway Commuity Centre,"25 Chaldon Road, Caterham",CR3 5TA,-0.0923584,51.2864363,ROOFTOP,wgs84,
866,South East,NHS Surrey Heartlands CCG ,Thames Ditton Centre for the Community,"Mercer Close, Thames Ditton",KT7 0BS,-0.3342683,51.3871213,GEOMETRIC_CENTER,wgs84,
867,South East,NHS Surrey Heath CCG,Lakeside Country Club,"Wharf Road, Frimley Green, Camberley",GU16 6PT,-0.7244777,51.3025346,GEOMETRIC_CENTER,wgs84,
868,South East,NHS West Hampshire CCG,AFC Totton,"Snows Stadium, Salisbury Rd, Totton",SO40 2RW,-1.508478,50.9351458,GEOMETRIC_CENTER,wgs84,
869,South East,NHS West Hampshire CCG,Applemore Health Centre,"Claypits Lane,Dibden, Southampton",SO45 5TN,-1.4219645,50.8681227,GEOMETRIC_CENTER,wgs84,
870,South East,NHS West Hampshire CCG,Archers Practice,"Eastleigh Health Centre, Newtown Road, Eastleigh",SO50 9AG,-1.3533095,50.9708385,GEOMETRIC_CENTER,wgs84,
871,South East,NHS West Hampshire CCG,Milford on Sea War Memorial Hospital ,"Milford on Sea, Lymington",SO41 0FR,-1.5897619,50.725731,APPROXIMATE,wgs84,
872,South East,NHS West Hampshire CCG,Park Surgery,"Hursley Road, Chandlers's Ford, Eastleigh",SO53 2ZH,-1.3902254,50.993288,GEOMETRIC_CENTER,wgs84,
873,South East,NHS West Hampshire CCG ,Badger Farm Community Centre,"Badger Farm Road, Winchester",SO22 4QB,-1.3400791,51.0442134,GEOMETRIC_CENTER,wgs84,
874,South East,NHS West Hampshire CCG ,Bursledon Surgery,"Bursledon Surgery,Lowford Centre, Lowford Hill, Burlesdon",SO31 8ES,-1.317081,50.8899503,GEOMETRIC_CENTER,wgs84,
875,South East,NHS West Hampshire CCG ,Colden Common ,"45 Spring Lane, Colden Common, Winchester",SO21 1SB,-1.3207366,50.997292,RANGE_INTERPOLATED,wgs84,
876,South East,NHS West Hampshire CCG ,Crosfield Hall,"Broadwater Rd, Romsey",SO51 8GL,-1.4977194,50.9875533,GEOMETRIC_CENTER,wgs84,
877,South East,NHS West Hampshire CCG ,Fordingbridge Hospital ,"Bartons Rd, Fordingbridge",SP6 1DJ,-1.7938451,50.9280838,GEOMETRIC_CENTER,wgs84,
878,South East,NHS West Hampshire CCG ,New Milton Health Centre,"Spencer Road, New Milton",BH25 6EN,-1.6537711,50.7533868,GEOMETRIC_CENTER,wgs84,
879,South East,NHS West Hampshire CCG ,The Lights,"West Street, Andover",SP10 1AH,-1.4819186,51.2087221,GEOMETRIC_CENTER,wgs84,
880,South East,NHS West Hampshire CCG ,Winchester Holiday Inn ,"Telegraph Way, Winchester",SO21 1HZ,-1.2638694,51.0607706,GEOMETRIC_CENTER,wgs84,
881,South East,NHS West Sussex CCG,Angmering Medical Centre,"Station Road, Angmering",BN16 4HL,-0.4872338,50.8232551,GEOMETRIC_CENTER,wgs84,
882,South East,NHS West Sussex CCG,Christ Hospital - Blue Coats,"Blue Coats, Christ Hospital, Horsham",RH13 0YB,-0.3613463,51.0453266,GEOMETRIC_CENTER,wgs84,
883,South East,NHS West Sussex CCG,Clair Hall,"Perrymount Road, Haywards Heath",RH16 3DN,-0.1037365,51.003443,GEOMETRIC_CENTER,wgs84,
884,South East,NHS West Sussex CCG,Lancing Parish Hall,"36 South Street, Lancing",BN15 8AJ,-0.3232817,50.8262297,ROOFTOP,wgs84,
885,South East,NHS West Sussex CCG,Leacroft Medical Practice ,"Langley House, Langley Drive, Langley Green, Crawley",RH11 7TF,-0.1970914,51.1272679,GEOMETRIC_CENTER,wgs84,
886,South East,NHS West Sussex CCG,Meridian Hall,"East Court, College Lane, East Grinstead",RH19 3LT,-0.0017626,51.1294255,ROOFTOP,wgs84,
887,South East,NHS West Sussex CCG,Park Surgery,"Albion Way, Horsham",RH12 1BG,-0.3300995,51.0643124,GEOMETRIC_CENTER,wgs84,
888,South East,NHS West Sussex CCG,Pulborough Medical Group,"Spiro Close, Pulborough, Chichester",RH20 1FG,-0.5088283,50.9609844,GEOMETRIC_CENTER,wgs84,
889,South East,NHS West Sussex CCG,Riverbank Medical Centre,"Dodsley Lane, Midhurst, West Sussex",GU29 9AW,-0.7342614,50.9926402,GEOMETRIC_CENTER,wgs84,
890,South East,NHS West Sussex CCG,Saxonbrook,"Saxonbrook Medical, Maidenbower Place, Crawley",RH10 7QH,-0.1535083,51.1077849,GEOMETRIC_CENTER,wgs84,
891,South East,NHS West Sussex CCG,St Lawrence Surgery,"79 St Lawrence Avenue, Worthing, West Sussex",BN14 7JL,-0.3914079,50.8234004,ROOFTOP,wgs84,
892,South East,NHS West Sussex CCG,Tangmere Hall,"Malcom Road, Tangmere",PO20 2HS,-0.7194441,50.8512211,GEOMETRIC_CENTER,wgs84,
893,South East,NHS West Sussex CCG,The Glebe Surgery,"The Glebe Surgery, The Glebe, Storrington",RH20 4FR,-0.4583707,50.9184195,GEOMETRIC_CENTER,wgs84,
894,South East,NHS West Sussex CCG,The Selsey Centre,"The Selsey Centre, Manor Road, Selsey",PO20 0SE,-0.782248,50.7387184,GEOMETRIC_CENTER,wgs84,
895,South East,NHS West Sussex CCG,Westcourt Medical Centre,"12 The Street, Rustington, Littlehampton ",BN16 3NX,-0.51511,50.8121138,ROOFTOP,wgs84,
896,South East ,NHS Berkshire West CCG,Chalfont Surgery / Salvation Army Hall,"Chalfont Surgery, Chalfont Close, Lower Earley",RG6 5HZ,-0.932647,51.4262418,GEOMETRIC_CENTER,wgs84,
897,South East ,NHS Berkshire West CCG,Wokingham Medical Centre / Bradbury Centre,"23 Rose Street, Wokingham",RG40 1XS,-0.8316217,51.4111612,ROOFTOP,wgs84,
898,South East ,NHS Brighton and Hove CCG,County Oak Medical,"Carden Hill, Brighton",BN1 8DD,-0.1304231,50.8602439,GEOMETRIC_CENTER,wgs84,
899,South East ,NHS Brighton and Hove CCG,Portslade Health Centre,"Church Road, Portslade",BN41 1LX,-0.2138331,50.8324773,GEOMETRIC_CENTER,wgs84,
900,South East ,NHS Buckinghamshire CCG,Adams Park,"Hillbottom Rd, High Wycombe",HP12 4HJ,-0.7947092,51.6312301,GEOMETRIC_CENTER,wgs84,
901,South East ,NHS Buckinghamshire CCG,Chesham Town Hall,"Parsonage Lane, Chesham",HP5 1EP,-0.6137887,51.7055395,GEOMETRIC_CENTER,wgs84,
902,South East ,NHS East Berkshire CCG,Langley Health Centre,"Common Rd, Langley",SL3 8LE,-0.5409308,51.4956399,GEOMETRIC_CENTER,wgs84,
903,South East ,NHS Kent and Medway CCG,"Building A, Fleet Health Campus","Vale Rd, Northfleet, Gravesend",DA11 8BZ,0.3433956,51.4353682,GEOMETRIC_CENTER,wgs84,
904,South East ,NHS Kent and Medway CCG,Lordswood HLC ,Sultan Road Chatham Kent ,ME5 8TJ,0.5457145,51.3344275,GEOMETRIC_CENTER,wgs84,
905,South East ,NHS Kent and Medway CCG,Northgate Medical Practice ,"1 Northgate, Canterbury",CT10 2TR,1.0866982,51.2843795,ROOFTOP,wgs84,
906,South East ,NHS Kent and Medway CCG,Sevenoaks Medical Centre,"Beadle House, London Rd, Sevenoaks", TN13 2JD,0.1771173,51.2792086,ROOFTOP,wgs84,
907,South East ,NHS Kent and Medway CCG,St Stephens Medical Centre ,"St Stephen's Walk, Ashford",TN23 5AQ,0.8561806,51.1335372,GEOMETRIC_CENTER,wgs84,
908,South East ,NHS North East Hampshire and Farnham CCG,Princes Hall,"Princes Way, Aldershot",GU11 1NX,-0.7677177,51.2505834,GEOMETRIC_CENTER,wgs84,
909,South East ,NHS North East Hampshire and Farnham CCG,Southwood Practice,"Links Way, Farnborough",GU14 0NA,-0.7926802,51.2903724,GEOMETRIC_CENTER,wgs84,
910,South East ,NHS Oxfordshire CCG  ,Kennington Health CeNotre,"200 Kennington Road, Kennington, Oxford",OX1 5PY,-1.2441574,51.7174846,ROOFTOP,wgs84,
911,South East ,NHS Portsmouth City CCG,Southsea Medical Centre,"Carlisle Road, Southsea",PO5 1AT,-1.0804451,50.7962184,GEOMETRIC_CENTER,wgs84,
912,South East ,NHS Southampton City CCG,University Health Service ,"Building 48 University of, Highfield, Southampton",SO17 1BJ,-1.3994347,50.9357309,GEOMETRIC_CENTER,wgs84,
913,South East ,NHS Surrey Heartlands CCG,Centenary Hall,"23 Wheelers Lane, Small Field, Horley",RH6 9PT,-0.11878,51.172245,ROOFTOP,wgs84,
914,South East ,NHS Surrey Heartlands CCG,Holmhurst Surgery,"12 Thornton Side, Redhill",RH1 2NP,-0.1539264,51.2518019,ROOFTOP,wgs84,
915,South East ,NHS Surrey Heartlands CCG,Medwyn Surgery,"Medwyn Centre, Reigate Road, Dorking",RH4 1SD,-0.3241673,51.2347664,GEOMETRIC_CENTER,wgs84,
916,South East ,NHS Surrey Heartlands CCG,Tandridge District Council,"Council Offices, 8 Station Road East, Oxted, Surrey ",RH8 0BT,-0.0005416,51.2571148,ROOFTOP,wgs84,
917,South East ,NHS West Sussex CCG,Bognor Medical Centre,"West Street, Bognor Regis",PO21 1UT,-0.6775716,50.7827008,GEOMETRIC_CENTER,wgs84,
918,South East ,NHS West Sussex CCG,Durrington Health Centre,"Durrington Lane, Worthing",BN13 2RX,-0.41199,50.8319036,GEOMETRIC_CENTER,wgs84,
919,South East ,NHS West Sussex CCG,Northbourne Medical Centre,"193A Upper Shoreham Road, Shoreham-by-Sea",BN43 6BT,-0.2582065,50.8415809,ROOFTOP,wgs84,
920,South East ,NHS West Sussex CCG,Pound Hill Medical Group ,"1 Crawley Lane, Pound Hill, Crawley",RH10 7DX,-0.1562944,51.1185277,ROOFTOP,wgs84,
921,South East ,NHS West Sussex CCG,Strand Medical Group ,"1b The Causeway, Goring-by-Sea",BN12 6FA,-0.4109347,50.8184846,ROOFTOP,wgs84,
922,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Bath Pavilion,"North Parade Road, Bath",BA2 4EU,-2.3526983,51.3809133,GEOMETRIC_CENTER,wgs84,
923,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Batheaston Medical Center,Coalpit Road,BA1 7NP,-122.5292634,40.4537754,GEOMETRIC_CENTER,wgs84,
924,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Devizes Corn Exchange,"The Market Place, Devizes",SN10 1HS,-1.995899,51.3525369,GEOMETRIC_CENTER,wgs84,
925,South West,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Malmesbury Primary Care Centre,Malmesbury PCCC, SN16 0FB,-2.094682,51.5777025,GEOMETRIC_CENTER,wgs84,
